SITE_NO,RSQA_STUDY,RSQA_STUDY_DESC,STATION_NM,LAT_VA,LONG_VA,DEC_LAT_VA,DEC_LONG_VA,COORD_METH_DESC,COORD_ACY_DESC,COORD_DATUM_CD,COUNTY_NM,STATE_NM,STATE_ABBREV
2160326,SESQA,Southeast Stream-Quality Assessment,"ENOREE RIVER AT PELHAM, SC",345123,821335,34.85650727,-82.22622468,Interpolated from map,Accurate to +/- 5 seconds,NAD27     ,Spartanburg County,South Carolina,SC
4233300,NESQA,Northeast Stream-Quality Assessment,SIXMILE CREEK AT BETHEL GROVE NY,422411,762606,42.40305556,-76.435,Interpolated from map,Accurate to +/- 1 second,NAD83     ,Tompkins County,New York,NY
4.54558E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"SALMON CREEK AT NE 199TH ST, NR VENERSBORG, WA",454558,1222552.48,45.76611111,-122.4312444,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clark County,Washington,WA
4.11146E+14,MSQA,Midwest Stream-Quality Assessment,"Vermilion River at SR18 near Clarksfield, OH",411145.74,822439.75,41.19603889,-82.41104167,Interpolated from Digital Map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD83     ,Huron County,Ohio,OH
4.42349E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"AMES CREEK AT HWY 20, AT SWEET HOME, OR",442349.8,1224402.3,44.39716667,-122.7339722,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Linn County,Oregon,OR
2153778,SESQA,Southeast Stream-Quality Assessment,"LONG BRANCH(RD 705) AT KINGS MOUNTAIN S.P.,SC",350806,812121,35.135,-81.35583333,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,York County,South Carolina,SC
4.4575E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"GLENN CREEK AT HARRITT DR NW, SALEM, OR",445749.6,1230328.6,44.96377778,-123.0579444,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Polk County,Oregon,OR
4.45551E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"PRINGLE CREEK AT SALEM, OR",445551,1230158,44.93067537,-123.033985,Interpolated from map,Accurate to +/- .5 second (Precise Positioning Service (PLGR/PPS GPS)),NAD27     ,Marion County,Oregon,OR
4.52543E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"KELLOGG CR BELOW MT SCOTT CR, NR MILWAUKIE, OR",452542.99,1223723.3,45.42860833,-122.6231389,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clackamas County,Oregon,OR
4.55122E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"ROCK CREEK NEAR BATTLE GROUND, WA",455104.8,1223119.63,45.85133333,-122.5221194,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clark County,Washington,WA
4.51244E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"W.F. PALMER CREEK AT WEBFOOT ROAD NR DAYTON, OR",451244,1230502,45.21206177,-123.0851023,Interpolated from map,Unknown,NAD27     ,Yamhill County,Oregon,OR
4.43423E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"DIXON CREEK AT NW 8TH ST, AT CORVALLIS, OR",443423.2,1231544.3,44.57311111,-123.2623056,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Benton County,Oregon,OR
4.5451E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"WHIPPLE CREEK NEAR SALMON CREEK, WA",454501.8,1224300.4,45.7505,-122.7167778,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clark County,Washington,WA
4.24633E+14,NESQA,Northeast Stream-Quality Assessment,SANGERFIELD RIVER AT POOLVILLE NY,424633.46,753007.92,42.77596111,-75.5022,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Madison County,New York,NY
4.53145E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"ROCK CREEK NEAR NW CHERRY LANE, NEAR ORENCO, OR",453145.5,1225341.1,45.52930556,-122.89475,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Washington County,Oregon,OR
2046160,SESQA,Southeast Stream-Quality Assessment,"SAPPONY CREEK AT ROUTE 646 NEAR DEWITT, VA",365936.5,773826.3,36.99347222,-77.64063889,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Dinwiddie County,Virginia,VA
4.22644E+14,NESQA,Northeast Stream-Quality Assessment,CASCADILLA CREEK AT ITHACA NY,422644.99,763000.97,42.44583056,-76.50026944,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Tompkins County,New York,NY
21473426,SESQA,Southeast Stream-Quality Assessment,"TOOLS FORK CREEK NEAR ROCK HILL, SC",345723,810623,34.95653054,-81.10618816,Interpolated from map,Accurate to +/- 5 seconds,NAD27     ,York County,South Carolina,SC
4.22223E+14,NESQA,Northeast Stream-Quality Assessment,"WEST BR DELAWARE R AT CORNELL AVE BRIDGE, HOBART",422223.13,744002.37,42.37309167,-74.667325,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Delaware County,New York,NY
4.53506E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"ILER CREEK NEAR FOREST GROVE, OR",453506,1231257,45.58483436,-123.2170556,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD27     ,Washington County,Oregon,OR
2040919,SESQA,Southeast Stream-Quality Assessment,"CELLAR CREEK AT ROUTE 610 NEAR SPAINVILLE, VA",371209.9,775815,37.20275,-77.97083333,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Nottoway County,Virginia,VA
4.14904E+14,NESQA,Northeast Stream-Quality Assessment,BLACK CREEK ABOVE RT 9W BRIDGE AT ESOPUS NY,414904.98,735752.02,41.81805,-73.96445,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Ulster County,New York,NY
14142800,PNSQA,Pacific Northwest Stream-Quality Assessment,"BEAVER CREEK AT TROUTDALE, OR",453110,1222316,45.5192866,-122.3889798,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Multnomah County,Oregon,OR
2045370,SESQA,Southeast Stream-Quality Assessment,"BUCKSKIN CREEK AT RT 609 NEAR MCKENNY, VA",365533,773817.2,36.92583333,-77.63811111,"Global positioning system (GPS), Standard Positioning Service (SPS) or PrecisePositioning Service (PPS)",Accurate to +/- 1 second,NAD83     ,Dinwiddie County,Virginia,VA
4.20722E+14,NESQA,Northeast Stream-Quality Assessment,LITTLE CHOCONUT CR AT ST JOHN'S CH AT JOHNSON CITY,420722.14,755650.29,42.12281667,-75.94730278,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Broome County,New York,NY
4.5135E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"CLEAR CREEK AT METZLER PARK, NR SPRINGWATER, OR",451350.49,1222210.53,45.23069167,-122.3695917,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clackamas County,Oregon,OR
1372040,NESQA,Northeast Stream-Quality Assessment,CRUM ELBOW CR AT HYDE PARK NY,414725.99,735548.76,41.79055278,-73.93021111,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Dutchess County,New York,NY
4.11959E+14,NESQA,Northeast Stream-Quality Assessment,PEEKSKILL HOLLOW CREEK AT LAKE PEEKSKILL NY,411959.02,735229.03,41.33306111,-73.87473056,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Putnam County,New York,NY
4.3542E+14,MSQA,Midwest Stream-Quality Assessment,PIPESTONE CREEK NR SD/MN STATE LINE,435420,962905,43.90555556,-96.48472222,Interpolated from map,Accurate to +/- 3 seconds (Standard Positioning Service (SPS GPS)),NAD83     ,Moody County,South Dakota,SD
2041038,SESQA,Southeast Stream-Quality Assessment,"SWEATHOUSE CREEK AT ROUTE 708 NEAR SCOTTS FORK, VA",371644.9,775140,37.27913889,-77.86111111,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Amelia County,Virginia,VA
1374890,NESQA,Northeast Stream-Quality Assessment,CROSS RIVER NEAR CROSS RIVER NY,411536.8,733606.7,41.26022222,-73.60186111,Interpolated from map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Westchester County,New York,NY
1513820,NESQA,Northeast Stream-Quality Assessment,APALACHIN CREEK AT APALACHIN NY,420344,760857,42.06229678,-76.14881685,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Tioga County,New York,NY
1513725,NESQA,Northeast Stream-Quality Assessment,NANTICOKE CREEK AT AMES ROAD NEAR MAINE NY,421255.7,760221.9,42.21547222,-76.03941667,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Broome County,New York,NY
4.15929E+14,NESQA,Northeast Stream-Quality Assessment,HAMMOND CREEK NEAR WELLS PA,415946.63,765426.72,41.99628611,-76.90742222,Interpolated from Digital Map,Accurate to +/- .01 second (differentially corrected GPS),NAD83     ,Bradford County,Pennsylvania,PA
2034414,SESQA,Southeast Stream-Quality Assessment,"BONBROOK CREEK NEAR WHITEVILLE, VA",373412.3,781427.4,37.57008333,-78.24094444,Interpolated from Digital Map,Accurate to +/- .1 second (differentially corrected GPS),NAD83     ,Cumberland County,Virginia,VA
14211499,PNSQA,Pacific Northwest Stream-Quality Assessment,"KELLEY CREEK AT SE 159TH DRIVE AT PORTLAND, OR",452837,1222950,45.47678694,-122.4984239,Interpolated from map,Accurate to +/- 3 seconds (Standard Positioning Service (SPS GPS)),NAD27     ,Multnomah County,Oregon,OR
14202920,PNSQA,Pacific Northwest Stream-Quality Assessment,"SAIN CREEK NEAR GASTON, OR",452850,1231440,45.48038984,-123.2456658,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Washington County,Oregon,OR
4.51033E+14,PNSQA,Pacific Northwest Stream-Quality Assessment,"MILK CREEK AT S DHOOGE RD, NEAR COLTON, OR",451030.33,1222756.51,45.17509167,-122.4656972,Interpolated from Digital Map,Accurate to +/- 1 second,NAD83     ,Clackamas County,Oregon,OR
2157510,SESQA,Southeast Stream-Quality Assessment,"MIDDLE TYGER RIVER NEAR LYMAN, SC",345624,820725,34.94011872,-82.12344214,Interpolated from map,Accurate to +/- 1 second,NAD27     ,Spartanburg County,South Carolina,SC
2011800,SESQA,Southeast Stream-Quality Assessment,"JACKSON RIVER BL GATHRIGHT DAM NR HOT SPGS, VA",375654,795658,37.94845825,-79.94922369,Interpolated from map,Unknown,NAD27     ,Alleghany County,Virginia,VA
2011470,SESQA,Southeast Stream-Quality Assessment,"BACK CREEK AT SUNRISE, VA",381125,794843,38.19040156,-79.81172007,Interpolated from map,Unknown,NAD27     ,Bath County,Virginia,VA
2021500,SESQA,Southeast Stream-Quality Assessment,"MAURY RIVER AT ROCKBRIDGE BATHS, VA",375426,792520,37.90735266,-79.42198289,Interpolated from map,Unknown,NAD27     ,Rockbridge County,Virginia,VA
2011490,SESQA,Southeast Stream-Quality Assessment,"LITTLE BACK CREEK NEAR SUNRISE, VA",381252,795016,38.21456767,-79.83755462,Interpolated from map,Unknown,NAD27     ,Bath County,Virginia,VA
2011500,SESQA,Southeast Stream-Quality Assessment,"BACK CREEK NEAR MOUNTAIN GROVE, VA",380410,795350,38.0695688,-79.89700034,Interpolated from map,Unknown,NAD27     ,Bath County,Virginia,VA
2011460,SESQA,Southeast Stream-Quality Assessment,"BACK CREEK NEAR SUNRISE, VA",381443,794608,38.24540129,-79.76866328,Interpolated from map,Unknown,NAD27     ,Bath County,Virginia,VA
2072000,SESQA,Southeast Stream-Quality Assessment,"SMITH RIVER NEAR PHILPOTT, VA",364650,800130,36.7806925,-80.02476468,Interpolated from map,Unknown,NAD27     ,Franklin County,Virginia,VA
2072500,SESQA,Southeast Stream-Quality Assessment,"SMITH RIVER AT BASSETT, VA",364612,800004,36.77013709,-80.00087509,Interpolated from map,Unknown,NAD27     ,Henry County,Virginia,VA
